Data da Venda,Código Produto,Nome Produto,Garantia Extendida,Categoria do Produto,Quantidade Vendido,Valor Unitário,Valor Total da Venda,Cidade da Loja,País da Loja,Vendedor
2023-09-07,96,Placa de Vídeo,Não,Periféricos,7,2552.0,17864.0,Rio de Janeiro,Brasil,Carlos
2023-07-15,70,Licença Windows,Sim,Software,8,1008.0,8064.0,Chicago,Estados Unidos,Bob
2023-09-03,60,Cadeira,Sim,Móveis,5,348.0,1740.0,Chicago,Estados Unidos,John
2023-06-23,60,Cadeira,Não,Móveis,7,330.0,2310.0,São Paulo,Brasil,João
2024-03-08,30,Notebook,Não,Computadores,7,3640.0,25480.0,Barcelona,Espanha,Carlos
2024-02-04,96,Placa de Vídeo,Sim,Periféricos,9,2244.0,20196.0,Rio de Janeiro,Brasil,João
2023-06-10,96,Placa de Vídeo,Sim,Periféricos,10,2420.0,24200.0,Barcelona,Espanha,David
2023-06-28,50,Mesa,Sim,Móveis,3,495.0,1485.0,São Paulo,Brasil,Carlos
2023-08-14,10,Mouse,Não,Periféricos,10,114.0,1140.0,Los Angeles,Estados Unidos,John
2023-11-07,60,Cadeira,Não,Móveis,10,360.0,3600.0,Rio de Janeiro,Brasil,João
2023-05-04,96,Placa de Vídeo,Não,Periféricos,5,2376.0,11880.0,São Paulo,Brasil,João
2023-04-19,80,Licença Office 365,Sim,Software,5,371.0,1855.0,São Paulo,Brasil,João
2023-12-08,90,HD SSD,Não,Armazenamento,5,732.0,3660.0,Barcelona,Espanha,María
2024-03-11,23,Cabo HDMI,Não,Periféricos,8,41.6,332.8,Valencia,Espanha,María
2023-12-10,96,Placa de Vídeo,Sim,Periféricos,7,2684.0,18788.0,Lisboa,Portugal,Sofia
2023-06-29,35,Computador,Não,Computadores,9,2530.0,22770.0,Rio de Janeiro,Brasil,Ana
2023-06-01,70,Licença Windows,Sim,Software,2,990.0,1980.0,Belo Horizonte,Brasil,João
2023-07-25,10,Mouse,Sim,Periféricos,8,112.0,896.0,Valencia,Espanha,María
2023-05-07,90,HD SSD,Sim,Armazenamento,10,648.0,6480.0,Los Angeles,Estados Unidos,Alice
2023-06-04,30,Notebook,Sim,Computadores,7,3850.0,26950.0,Lisboa,Portugal,Miguel
2024-01-20,70,Licença Windows,Não,Software,5,900.0,4500.0,São Paulo,Brasil,Ana
2024-03-07,80,Licença Office 365,Não,Software,6,364.0,2184.0,Valencia,Espanha,Carlos
2023-07-10,96,Placa de Vídeo,Não,Periféricos,4,2464.0,9856.0,Coimbra,Portugal,Sofia
2023-05-11,95,Memória,Sim,Armazenamento,8,345.6,2764.8,Rio de Janeiro,Brasil,João
2023-06-04,50,Mesa,Não,Móveis,7,495.0,3465.0,Chicago,Estados Unidos,Bob
2023-11-08,50,Mesa,Não,Móveis,1,540.0,540.0,Porto,Portugal,Sofia
2023-11-06,11,Teclado,Sim,Periféricos,9,180.0,1620.0,Los Angeles,Estados Unidos,Bob
2023-09-09,35,Computador,Não,Computadores,10,2668.0,26680.0,Lisboa,Portugal,Sofia
2023-07-14,80,Licença Office 365,Não,Software,4,392.0,1568.0,São Paulo,Brasil,Carlos
2023-08-07,60,Cadeira,Não,Móveis,3,342.0,1026.0,São Paulo,Brasil,Carlos
2023-05-25,96,Placa de Vídeo,Sim,Periféricos,2,2376.0,4752.0,Rio de Janeiro,Brasil,Ana
2023-10-08,35,Computador,Não,Computadores,5,2714.0,13570.0,Rio de Janeiro,Brasil,João
2023-06-11,20,Monitor,Sim,Monitores,2,880.0,1760.0,Chicago,Estados Unidos,Bob
2023-04-02,90,HD SSD,Não,Armazenamento,3,636.0,1908.0,Los Angeles,Estados Unidos,Alice
2023-05-19,35,Computador,Sim,Computadores,2,2484.0,4968.0,Coimbra,Portugal,Sofia
2023-05-26,11,Teclado,Não,Periféricos,7,162.0,1134.0,Porto,Portugal,André
2023-11-12,96,Placa de Vídeo,Sim,Periféricos,1,2640.0,2640.0,Porto,Portugal,Sofia
2023-08-23,60,Cadeira,Sim,Móveis,7,342.0,2394.0,Madrid,Espanha,Carlos
2023-10-27,23,Cabo HDMI,Sim,Periféricos,10,47.2,472.0,Chicago,Estados Unidos,Alice
2023-12-21,80,Licença Office 365,Não,Software,5,427.0,2135.0,Belo Horizonte,Brasil,Ana
2024-02-19,50,Mesa,Não,Móveis,7,459.0,3213.0,Chicago,Estados Unidos,Bob
2023-10-06,20,Monitor,Não,Monitores,9,944.0,8496.0,Barcelona,Espanha,Carlos
2023-11-27,20,Monitor,Não,Monitores,6,960.0,5760.0,Los Angeles,Estados Unidos,Bob
2024-02-28,50,Mesa,Não,Móveis,1,459.0,459.0,Madrid,Espanha,María
2024-01-11,96,Placa de Vídeo,Sim,Periféricos,10,2200.0,22000.0,São Paulo,Brasil,João
2023-04-10,10,Mouse,Não,Periféricos,10,106.0,1060.0,Valencia,Espanha,Carlos
2023-04-24,50,Mesa,Não,Móveis,1,477.0,477.0,Valencia,Espanha,María
2023-07-02,11,Teclado,Não,Periféricos,2,168.0,336.0,Coimbra,Portugal,Miguel
2023-10-02,95,Memória,Não,Armazenamento,10,377.6,3776.0,Valencia,Espanha,Carlos
2023-05-04,35,Computador,Sim,Computadores,10,2484.0,24840.0,Rio de Janeiro,Brasil,Ana
2023-05-11,90,HD SSD,Não,Armazenamento,7,648.0,4536.0,Chicago,Estados Unidos,Alice
2023-05-23,10,Mouse,Não,Periféricos,9,108.0,972.0,Los Angeles,Estados Unidos,John
2024-02-17,90,HD SSD,Não,Armazenamento,4,612.0,2448.0,Rio de Janeiro,Brasil,João
2023-11-30,50,Mesa,Sim,Móveis,6,540.0,3240.0,Belo Horizonte,Brasil,João
2023-06-23,35,Computador,Sim,Computadores,3,2530.0,7590.0,Porto,Portugal,André
2024-01-12,80,Licença Office 365,Sim,Software,6,350.0,2100.0,São Paulo,Brasil,João
2024-01-20,11,Teclado,Sim,Periféricos,5,150.0,750.0,Los Angeles,Estados Unidos,John
2023-05-04,23,Cabo HDMI,Sim,Periféricos,1,43.2,43.2,Belo Horizonte,Brasil,Ana
2023-08-29,10,Mouse,Sim,Periféricos,1,114.0,114.0,São Paulo,Brasil,João
2023-07-15,11,Teclado,Não,Periféricos,1,168.0,168.0,Madrid,Espanha,Carlos
2023-06-07,70,Licença Windows,Não,Software,5,990.0,4950.0,Valencia,Espanha,Carlos
2023-06-12,95,Memória,Sim,Armazenamento,5,352.0,1760.0,Valencia,Espanha,María
2023-06-05,95,Memória,Não,Armazenamento,3,352.0,1056.0,Coimbra,Portugal,Sofia
2023-06-09,60,Cadeira,Sim,Móveis,3,330.0,990.0,Chicago,Estados Unidos,John
2023-09-26,90,HD SSD,Sim,Armazenamento,6,696.0,4176.0,New York,Estados Unidos,Alice
2024-02-21,96,Placa de Vídeo,Sim,Periféricos,8,2244.0,17952.0,Barcelona,Espanha,María
2024-01-04,11,Teclado,Sim,Periféricos,9,150.0,1350.0,Porto,Portugal,Miguel
2024-03-04,50,Mesa,Não,Móveis,5,468.0,2340.0,Porto,Portugal,Sofia
2023-06-24,50,Mesa,Sim,Móveis,2,495.0,990.0,Los Angeles,Estados Unidos,Alice
2023-05-17,95,Memória,Sim,Armazenamento,7,345.6,2419.2,Lisboa,Portugal,Miguel
2024-01-18,70,Licença Windows,Não,Software,2,900.0,1800.0,New York,Estados Unidos,Bob
2024-02-02,11,Teclado,Não,Periféricos,6,153.0,918.0,Porto,Portugal,Sofia
2023-09-02,80,Licença Office 365,Sim,Software,8,406.0,3248.0,Lisboa,Portugal,André
2023-11-09,90,HD SSD,Não,Armazenamento,8,720.0,5760.0,Lisboa,Portugal,André
2023-12-18,70,Licença Windows,Sim,Software,1,1098.0,1098.0,Belo Horizonte,Brasil,Ana
2023-08-29,10,Mouse,Sim,Periféricos,1,114.0,114.0,São Paulo,Brasil,João
2023-11-20,35,Computador,Não,Computadores,7,2760.0,19320.0,Belo Horizonte,Brasil,Ana
2024-01-26,35,Computador,Sim,Computadores,4,2300.0,9200.0,Barcelona,Espanha,María
2023-07-06,30,Notebook,Não,Computadores,2,3920.0,7840.0,Porto,Portugal,André
2024-01-29,35,Computador,Não,Computadores,4,2300.0,9200.0,Chicago,Estados Unidos,Alice
2023-12-17,20,Monitor,Não,Monitores,7,976.0,6832.0,Valencia,Espanha,David
2023-09-25,10,Mouse,Não,Periféricos,9,116.0,1044.0,Valencia,Espanha,Carlos
2024-02-17,70,Licença Windows,Não,Software,4,918.0,3672.0,Madrid,Espanha,Carlos
2024-01-05,50,Mesa,Não,Móveis,9,450.0,4050.0,Chicago,Estados Unidos,Bob
2023-07-11,70,Licença Windows,Sim,Software,10,1008.0,10080.0,Madrid,Espanha,David
2023-09-09,90,HD SSD,Sim,Armazenamento,3,696.0,2088.0,Lisboa,Portugal,André
2023-06-03,23,Cabo HDMI,Não,Periféricos,5,44.0,220.0,Coimbra,Portugal,Miguel
2024-01-02,80,Licença Office 365,Sim,Software,10,350.0,3500.0,Lisboa,Portugal,Sofia
2023-12-24,70,Licença Windows,Não,Software,2,1098.0,2196.0,Coimbra,Portugal,André
2023-12-24,95,Memória,Não,Armazenamento,2,390.4,780.8,Lisboa,Portugal,Sofia
2024-02-06,20,Monitor,Sim,Monitores,3,816.0,2448.0,Lisboa,Portugal,André
2023-10-07,23,Cabo HDMI,Sim,Periféricos,4,47.2,188.8,Belo Horizonte,Brasil,João
2024-01-17,95,Memória,Não,Armazenamento,3,320.0,960.0,São Paulo,Brasil,Ana
2023-05-26,50,Mesa,Não,Móveis,1,486.0,486.0,Valencia,Espanha,Carlos
2023-09-08,35,Computador,Não,Computadores,3,2668.0,8004.0,Belo Horizonte,Brasil,João
2023-11-17,90,HD SSD,Sim,Armazenamento,10,720.0,7200.0,Chicago,Estados Unidos,Bob
2023-04-03,96,Placa de Vídeo,Sim,Periféricos,6,2332.0,13992.0,Madrid,Espanha,David
2024-03-12,96,Placa de Vídeo,Sim,Periféricos,1,2288.0,2288.0,Valencia,Espanha,David
2023-03-20,50,Mesa,Sim,Móveis,3,468.0,1404.0,Coimbra,Portugal,Miguel
2023-09-13,10,Mouse,Sim,Periféricos,3,116.0,348.0,New York,Estados Unidos,Alice
2023-09-29,30,Notebook,Sim,Computadores,5,4060.0,20300.0,Rio de Janeiro,Brasil,Carlos
2024-01-27,35,Computador,Sim,Computadores,2,2300.0,4600.0,Chicago,Estados Unidos,Bob
2024-02-04,10,Mouse,Não,Periféricos,1,102.0,102.0,New York,Estados Unidos,Bob
2023-10-19,96,Placa de Vídeo,Não,Periféricos,2,2596.0,5192.0,São Paulo,Brasil,Carlos
2024-02-11,96,Placa de Vídeo,Sim,Periféricos,2,2244.0,4488.0,Coimbra,Portugal,Sofia
2023-08-13,11,Teclado,Não,Periféricos,1,171.0,171.0,Los Angeles,Estados Unidos,John
2023-09-16,50,Mesa,Sim,Móveis,2,522.0,1044.0,New York,Estados Unidos,Bob
2023-06-29,96,Placa de Vídeo,Não,Periféricos,10,2420.0,24200.0,Belo Horizonte,Brasil,Carlos
2023-08-21,70,Licença Windows,Não,Software,8,1026.0,8208.0,Madrid,Espanha,David
2023-05-27,23,Cabo HDMI,Sim,Periféricos,9,43.2,388.8,Coimbra,Portugal,Miguel
2023-03-27,10,Mouse,Não,Periféricos,8,104.0,832.0,New York,Estados Unidos,Alice
2023-04-12,95,Memória,Sim,Armazenamento,2,339.2,678.4,New York,Estados Unidos,John
