ID Venda,Data da Venda,Código Produto,Nome Produto,Garantia Extendida,Categoria do Produto,Quantidade Vendido,Valor Unitário,Valor Total da Venda,Cidade da Loja,País da Loja,Vendedor
1845,2023-08-27,20,Monitor,Sim,Monitores,9,912.0,8208.0,Coimbra,Portugal,André
1846,2023-06-27,35,Computador,Sim,Computadores,2,2530.0,5060.0,Porto,Portugal,Sofia
1847,2023-10-04,80,Licença Office 365,Não,Software,10,413.0,4130.0,Porto,Portugal,Sofia
1848,2023-06-24,90,HD SSD,Não,Armazenamento,8,660.0,5280.0,Belo Horizonte,Brasil,Carlos
1849,2023-06-17,11,Teclado,Sim,Periféricos,1,165.0,165.0,Los Angeles,Estados Unidos,John
1850,2023-09-29,20,Monitor,Não,Monitores,4,928.0,3712.0,Porto,Portugal,Miguel
1851,2023-08-13,20,Monitor,Sim,Monitores,9,912.0,8208.0,Belo Horizonte,Brasil,Carlos
1852,2023-10-23,23,Cabo HDMI,Sim,Periféricos,8,47.2,377.6,New York,Estados Unidos,Alice
1853,2024-02-15,35,Computador,Não,Computadores,9,2346.0,21114.0,New York,Estados Unidos,John
1854,2023-11-25,11,Teclado,Sim,Periféricos,4,180.0,720.0,Chicago,Estados Unidos,Alice
1855,2024-02-22,11,Teclado,Sim,Periféricos,9,153.0,1377.0,Barcelona,Espanha,David
1856,2023-10-20,23,Cabo HDMI,Sim,Periféricos,3,47.2,141.6,Valencia,Espanha,María
1857,2023-03-25,23,Cabo HDMI,Não,Periféricos,5,41.6,208.0,Valencia,Espanha,María
1858,2024-01-28,95,Memória,Não,Armazenamento,1,320.0,320.0,Lisboa,Portugal,Sofia
1859,2023-10-31,90,HD SSD,Não,Armazenamento,6,708.0,4248.0,Belo Horizonte,Brasil,João
1860,2023-05-07,50,Mesa,Sim,Móveis,9,486.0,4374.0,Madrid,Espanha,David
1861,2023-03-27,50,Mesa,Não,Móveis,7,468.0,3276.0,Belo Horizonte,Brasil,Ana
1862,2023-12-09,90,HD SSD,Não,Armazenamento,2,732.0,1464.0,Lisboa,Portugal,Sofia
1863,2023-11-04,23,Cabo HDMI,Não,Periféricos,9,48.0,432.0,Barcelona,Espanha,María
1864,2023-03-28,70,Licença Windows,Sim,Software,6,936.0,5616.0,New York,Estados Unidos,John
1865,2024-01-06,35,Computador,Sim,Computadores,3,2300.0,6900.0,Madrid,Espanha,María
1866,2024-02-14,50,Mesa,Não,Móveis,9,459.0,4131.0,Porto,Portugal,André
1867,2023-07-11,90,HD SSD,Sim,Armazenamento,2,672.0,1344.0,Madrid,Espanha,María
1868,2023-09-28,60,Cadeira,Sim,Móveis,10,348.0,3480.0,São Paulo,Brasil,João
1869,2024-02-20,10,Mouse,Sim,Periféricos,9,102.0,918.0,Valencia,Espanha,María
1870,2023-10-12,23,Cabo HDMI,Não,Periféricos,8,47.2,377.6,New York,Estados Unidos,Alice
1871,2023-10-16,96,Placa de Vídeo,Sim,Periféricos,9,2596.0,23364.0,Belo Horizonte,Brasil,Ana
1872,2023-11-24,23,Cabo HDMI,Sim,Periféricos,2,48.0,96.0,Belo Horizonte,Brasil,João
1873,2023-06-25,10,Mouse,Não,Periféricos,9,110.0,990.0,São Paulo,Brasil,Ana
1874,2023-11-03,90,HD SSD,Não,Armazenamento,8,720.0,5760.0,Los Angeles,Estados Unidos,Alice
1875,2023-08-06,35,Computador,Não,Computadores,6,2622.0,15732.0,Madrid,Espanha,Carlos
1876,2023-04-01,11,Teclado,Sim,Periféricos,8,159.0,1272.0,Los Angeles,Estados Unidos,John
1877,2024-01-16,20,Monitor,Sim,Monitores,5,800.0,4000.0,Coimbra,Portugal,André
1878,2023-11-25,35,Computador,Não,Computadores,9,2760.0,24840.0,Porto,Portugal,Sofia
1879,2023-06-15,96,Placa de Vídeo,Não,Periféricos,1,2420.0,2420.0,New York,Estados Unidos,John
1880,2023-06-11,30,Notebook,Sim,Computadores,10,3850.0,38500.0,Chicago,Estados Unidos,John
1881,2023-07-12,10,Mouse,Não,Periféricos,9,112.0,1008.0,Madrid,Espanha,David
1882,2024-01-29,70,Licença Windows,Não,Software,10,900.0,9000.0,Los Angeles,Estados Unidos,John
1883,2023-08-11,96,Placa de Vídeo,Sim,Periféricos,9,2508.0,22572.0,Coimbra,Portugal,Miguel
1884,2023-09-13,50,Mesa,Não,Móveis,6,522.0,3132.0,Rio de Janeiro,Brasil,João
1885,2023-12-09,50,Mesa,Sim,Móveis,1,549.0,549.0,Rio de Janeiro,Brasil,Ana
1886,2023-09-03,50,Mesa,Não,Móveis,4,522.0,2088.0,Chicago,Estados Unidos,Bob
1887,2024-01-01,10,Mouse,Sim,Periféricos,9,100.0,900.0,São Paulo,Brasil,Carlos
1888,2023-06-18,96,Placa de Vídeo,Não,Periféricos,6,2420.0,14520.0,Valencia,Espanha,María
1889,2023-05-02,96,Placa de Vídeo,Não,Periféricos,7,2376.0,16632.0,Valencia,Espanha,María
1890,2023-10-13,96,Placa de Vídeo,Sim,Periféricos,2,2596.0,5192.0,Porto,Portugal,Sofia
1891,2023-12-05,10,Mouse,Não,Periféricos,4,122.0,488.0,Madrid,Espanha,David
1892,2023-06-13,30,Notebook,Sim,Computadores,2,3850.0,7700.0,Madrid,Espanha,David
1893,2023-08-18,20,Monitor,Não,Monitores,2,912.0,1824.0,Madrid,Espanha,María
1894,2023-06-01,23,Cabo HDMI,Sim,Periféricos,4,44.0,176.0,Belo Horizonte,Brasil,Ana
1895,2023-08-07,95,Memória,Não,Armazenamento,2,364.8,729.6,Madrid,Espanha,David
1896,2023-11-16,60,Cadeira,Sim,Móveis,3,360.0,1080.0,Barcelona,Espanha,María
1897,2023-10-31,90,HD SSD,Não,Armazenamento,6,708.0,4248.0,Lisboa,Portugal,André
1898,2024-01-13,96,Placa de Vídeo,Sim,Periféricos,7,2200.0,15400.0,Porto,Portugal,Miguel
1899,2024-02-18,90,HD SSD,Sim,Armazenamento,7,612.0,4284.0,São Paulo,Brasil,João
1900,2023-07-24,50,Mesa,Não,Móveis,2,504.0,1008.0,Porto,Portugal,André
1901,2023-08-16,20,Monitor,Sim,Monitores,10,912.0,9120.0,New York,Estados Unidos,Alice
1902,2024-02-05,60,Cadeira,Sim,Móveis,6,306.0,1836.0,Lisboa,Portugal,Miguel
1903,2023-03-30,96,Placa de Vídeo,Sim,Periféricos,7,2288.0,16016.0,Porto,Portugal,Miguel
1904,2023-04-26,20,Monitor,Sim,Monitores,7,848.0,5936.0,Rio de Janeiro,Brasil,João
1905,2023-08-21,80,Licença Office 365,Sim,Software,10,399.0,3990.0,Coimbra,Portugal,Miguel
1906,2023-07-03,23,Cabo HDMI,Não,Periféricos,7,44.8,313.6,Barcelona,Espanha,Carlos
1907,2023-08-14,50,Mesa,Não,Móveis,7,513.0,3591.0,São Paulo,Brasil,Ana
1908,2023-05-13,23,Cabo HDMI,Sim,Periféricos,3,43.2,129.6,Lisboa,Portugal,Miguel
1909,2023-08-15,90,HD SSD,Sim,Armazenamento,4,684.0,2736.0,Porto,Portugal,Miguel
1910,2023-10-03,70,Licença Windows,Não,Software,9,1062.0,9558.0,Barcelona,Espanha,Carlos
1911,2023-10-11,80,Licença Office 365,Sim,Software,6,413.0,2478.0,Rio de Janeiro,Brasil,João
1912,2023-11-03,70,Licença Windows,Sim,Software,7,1080.0,7560.0,Porto,Portugal,Miguel
1913,2023-10-13,96,Placa de Vídeo,Sim,Periféricos,8,2596.0,20768.0,São Paulo,Brasil,João
1914,2023-04-28,23,Cabo HDMI,Não,Periféricos,4,42.4,169.6,Valencia,Espanha,María
1915,2024-03-18,11,Teclado,Não,Periféricos,1,156.0,156.0,New York,Estados Unidos,Alice
1916,2023-11-21,96,Placa de Vídeo,Não,Periféricos,8,2640.0,21120.0,Chicago,Estados Unidos,Alice
1917,2023-06-19,60,Cadeira,Sim,Móveis,5,330.0,1650.0,New York,Estados Unidos,Alice
1918,2023-07-21,80,Licença Office 365,Não,Software,5,392.0,1960.0,Valencia,Espanha,David
1919,2023-09-11,90,HD SSD,Não,Armazenamento,3,696.0,2088.0,Coimbra,Portugal,Sofia
1920,2024-02-04,20,Monitor,Sim,Monitores,1,816.0,816.0,New York,Estados Unidos,Alice
1921,2024-01-23,95,Memória,Sim,Armazenamento,1,320.0,320.0,São Paulo,Brasil,Carlos
1922,2023-06-18,60,Cadeira,Não,Móveis,5,330.0,1650.0,Porto,Portugal,Sofia
1923,2023-07-30,95,Memória,Sim,Armazenamento,10,358.4,3584.0,Porto,Portugal,André
1924,2023-12-14,30,Notebook,Não,Computadores,9,4270.0,38430.0,Coimbra,Portugal,André
1925,2023-10-02,90,HD SSD,Não,Armazenamento,3,708.0,2124.0,Rio de Janeiro,Brasil,Ana
1926,2023-08-12,80,Licença Office 365,Não,Software,1,399.0,399.0,Lisboa,Portugal,Sofia
1927,2023-08-12,60,Cadeira,Sim,Móveis,2,342.0,684.0,Belo Horizonte,Brasil,Ana
1928,2024-01-20,96,Placa de Vídeo,Sim,Periféricos,8,2200.0,17600.0,Los Angeles,Estados Unidos,Bob
1929,2023-03-27,35,Computador,Sim,Computadores,5,2392.0,11960.0,Barcelona,Espanha,Carlos
1930,2024-01-19,80,Licença Office 365,Sim,Software,5,350.0,1750.0,New York,Estados Unidos,Alice
1931,2023-12-21,50,Mesa,Não,Móveis,10,549.0,5490.0,Porto,Portugal,André
1932,2024-01-29,50,Mesa,Não,Móveis,4,450.0,1800.0,São Paulo,Brasil,Carlos
1933,2023-10-04,10,Mouse,Sim,Periféricos,1,118.0,118.0,Valencia,Espanha,David
1934,2024-03-01,95,Memória,Sim,Armazenamento,6,332.8,1996.8,Lisboa,Portugal,Miguel
1935,2023-10-02,50,Mesa,Sim,Móveis,10,531.0,5310.0,São Paulo,Brasil,João
1936,2023-07-28,20,Monitor,Sim,Monitores,10,896.0,8960.0,Porto,Portugal,Sofia
1937,2023-05-13,20,Monitor,Sim,Monitores,3,864.0,2592.0,Madrid,Espanha,Carlos
1938,2023-08-08,30,Notebook,Não,Computadores,4,3990.0,15960.0,Belo Horizonte,Brasil,Ana
1939,2023-05-14,96,Placa de Vídeo,Sim,Periféricos,4,2376.0,9504.0,New York,Estados Unidos,Alice
1940,2023-08-19,70,Licença Windows,Não,Software,2,1026.0,2052.0,Porto,Portugal,Miguel
1941,2023-05-04,10,Mouse,Não,Periféricos,7,108.0,756.0,Rio de Janeiro,Brasil,Ana
1942,2023-08-22,10,Mouse,Sim,Periféricos,2,114.0,228.0,Lisboa,Portugal,Sofia
1943,2023-11-20,20,Monitor,Sim,Monitores,8,960.0,7680.0,New York,Estados Unidos,Bob
1944,2023-05-13,30,Notebook,Sim,Computadores,8,3780.0,30240.0,Coimbra,Portugal,André
1945,2023-08-25,96,Placa de Vídeo,Sim,Periféricos,9,2508.0,22572.0,Valencia,Espanha,Carlos
1946,2023-03-28,80,Licença Office 365,Não,Software,9,364.0,3276.0,Belo Horizonte,Brasil,Carlos
1947,2024-02-04,70,Licença Windows,Não,Software,7,918.0,6426.0,Belo Horizonte,Brasil,Carlos
1948,2023-06-23,35,Computador,Sim,Computadores,9,2530.0,22770.0,Coimbra,Portugal,Miguel
1949,2024-03-20,95,Memória,Não,Armazenamento,5,332.8,1664.0,Barcelona,Espanha,David
1950,2024-03-15,80,Licença Office 365,Não,Software,8,364.0,2912.0,Rio de Janeiro,Brasil,João
1951,2023-08-06,80,Licença Office 365,Sim,Software,8,399.0,3192.0,Coimbra,Portugal,Miguel
1952,2023-12-28,96,Placa de Vídeo,Não,Periféricos,3,2684.0,8052.0,Rio de Janeiro,Brasil,Carlos
1953,2024-01-11,10,Mouse,Não,Periféricos,6,100.0,600.0,Belo Horizonte,Brasil,Ana
1954,2023-12-07,96,Placa de Vídeo,Não,Periféricos,7,2684.0,18788.0,Belo Horizonte,Brasil,Ana
1955,2023-08-07,90,HD SSD,Não,Armazenamento,5,684.0,3420.0,Valencia,Espanha,David
1956,2023-08-23,23,Cabo HDMI,Não,Periféricos,5,45.6,228.0,Lisboa,Portugal,Miguel
1957,2024-02-10,35,Computador,Não,Computadores,8,2346.0,18768.0,Barcelona,Espanha,Carlos
1958,2023-06-22,95,Memória,Sim,Armazenamento,10,352.0,3520.0,Lisboa,Portugal,Miguel
1959,2023-05-29,35,Computador,Não,Computadores,5,2484.0,12420.0,Belo Horizonte,Brasil,Ana
1960,2023-04-16,20,Monitor,Não,Monitores,4,848.0,3392.0,São Paulo,Brasil,Carlos
1961,2023-08-20,70,Licença Windows,Sim,Software,1,1026.0,1026.0,Chicago,Estados Unidos,Bob
1962,2023-05-31,30,Notebook,Não,Computadores,4,3780.0,15120.0,Porto,Portugal,Miguel
1963,2024-01-26,95,Memória,Sim,Armazenamento,3,320.0,960.0,Valencia,Espanha,David
1964,2023-06-10,80,Licença Office 365,Não,Software,10,385.0,3850.0,Rio de Janeiro,Brasil,Carlos
1965,2023-09-30,20,Monitor,Sim,Monitores,1,928.0,928.0,Porto,Portugal,Miguel
1966,2023-04-28,10,Mouse,Sim,Periféricos,4,106.0,424.0,Barcelona,Espanha,David
1967,2024-02-12,50,Mesa,Não,Móveis,1,459.0,459.0,Chicago,Estados Unidos,Bob
1968,2023-07-02,80,Licença Office 365,Não,Software,4,392.0,1568.0,Lisboa,Portugal,Sofia
1969,2023-07-22,96,Placa de Vídeo,Sim,Periféricos,9,2464.0,22176.0,Belo Horizonte,Brasil,João
1970,2023-12-02,50,Mesa,Não,Móveis,5,549.0,2745.0,Coimbra,Portugal,André
1971,2023-11-21,96,Placa de Vídeo,Não,Periféricos,9,2640.0,23760.0,Los Angeles,Estados Unidos,John
1972,2023-08-07,70,Licença Windows,Sim,Software,8,1026.0,8208.0,Madrid,Espanha,María
1973,2024-01-05,90,HD SSD,Não,Armazenamento,1,600.0,600.0,Rio de Janeiro,Brasil,Ana
1974,2023-09-24,95,Memória,Não,Armazenamento,7,371.2,2598.4,Madrid,Espanha,María
1975,2023-06-21,20,Monitor,Sim,Monitores,2,880.0,1760.0,New York,Estados Unidos,Bob
1976,2024-02-10,60,Cadeira,Não,Móveis,5,306.0,1530.0,Barcelona,Espanha,María
1977,2023-05-06,70,Licença Windows,Não,Software,2,972.0,1944.0,Porto,Portugal,André
1978,2023-06-14,60,Cadeira,Não,Móveis,8,330.0,2640.0,Coimbra,Portugal,André
1979,2023-05-11,11,Teclado,Não,Periféricos,3,162.0,486.0,Madrid,Espanha,Carlos
1980,2024-01-13,10,Mouse,Não,Periféricos,8,100.0,800.0,Belo Horizonte,Brasil,João
1981,2023-12-19,11,Teclado,Sim,Periféricos,3,183.0,549.0,Lisboa,Portugal,Miguel
1982,2023-11-25,95,Memória,Sim,Armazenamento,7,384.0,2688.0,Belo Horizonte,Brasil,Ana
1983,2023-12-24,30,Notebook,Não,Computadores,5,4270.0,21350.0,Madrid,Espanha,David
1984,2023-04-29,23,Cabo HDMI,Não,Periféricos,1,42.4,42.4,Chicago,Estados Unidos,John
1985,2023-07-20,30,Notebook,Não,Computadores,4,3920.0,15680.0,New York,Estados Unidos,Bob
1986,2023-08-16,80,Licença Office 365,Não,Software,1,399.0,399.0,Rio de Janeiro,Brasil,Carlos
1987,2023-06-10,10,Mouse,Sim,Periféricos,7,110.0,770.0,Rio de Janeiro,Brasil,Carlos
1988,2023-04-11,50,Mesa,Sim,Móveis,3,477.0,1431.0,New York,Estados Unidos,John
1989,2023-12-21,23,Cabo HDMI,Não,Periféricos,5,48.8,244.0,Barcelona,Espanha,María
1990,2023-10-30,20,Monitor,Não,Monitores,5,944.0,4720.0,Valencia,Espanha,Carlos
1991,2023-06-10,35,Computador,Sim,Computadores,2,2530.0,5060.0,Rio de Janeiro,Brasil,Ana
1992,2023-03-23,23,Cabo HDMI,Sim,Periféricos,9,41.6,374.4,Valencia,Espanha,María
1993,2024-01-14,90,HD SSD,Não,Armazenamento,9,600.0,5400.0,Madrid,Espanha,María
1994,2023-06-01,70,Licença Windows,Sim,Software,8,990.0,7920.0,Rio de Janeiro,Brasil,João
1995,2023-06-06,96,Placa de Vídeo,Não,Periféricos,1,2420.0,2420.0,Los Angeles,Estados Unidos,Alice
1996,2023-12-18,23,Cabo HDMI,Não,Periféricos,9,48.8,439.2,Coimbra,Portugal,Sofia
1997,2023-10-28,10,Mouse,Não,Periféricos,10,118.0,1180.0,Chicago,Estados Unidos,Bob
1998,2024-01-22,95,Memória,Não,Armazenamento,5,320.0,1600.0,Los Angeles,Estados Unidos,John
1999,2024-02-26,80,Licença Office 365,Não,Software,1,357.0,357.0,Lisboa,Portugal,Sofia
2000,2023-12-02,95,Memória,Não,Armazenamento,2,390.4,780.8,New York,Estados Unidos,John
115,2023-05-23,95,Memória,Sim,Armazenamento,5,345.6,1728.0,Lisboa,Portugal,Miguel
1207,2024-01-26,80,Licença Office 365,Não,Software,9,350.0,3150.0,Los Angeles,Estados Unidos,Alice
1796,2023-06-13,30,Notebook,Sim,Computadores,5,3850.0,19250.0,Belo Horizonte,Brasil,Ana
1978,2023-06-14,60,Cadeira,Não,Móveis,8,330.0,2640.0,Coimbra,Portugal,André
1926,2023-08-12,80,Licença Office 365,Não,Software,1,399.0,399.0,Lisboa,Portugal,Sofia
709,2023-09-26,95,Memória,Sim,Armazenamento,2,371.2,742.4,Belo Horizonte,Brasil,Carlos
1581,2023-05-15,70,Licença Windows,Sim,Software,7,972.0,6804.0,Los Angeles,Estados Unidos,John
1519,2023-11-09,20,Monitor,Não,Monitores,8,960.0,7680.0,Porto,Portugal,Sofia
257,2024-02-27,23,Cabo HDMI,Não,Periféricos,7,40.8,285.6,Madrid,Espanha,Carlos
517,2023-10-25,23,Cabo HDMI,Sim,Periféricos,5,47.2,236.0,Barcelona,Espanha,David
971,2023-06-16,90,HD SSD,Não,Armazenamento,2,660.0,1320.0,Rio de Janeiro,Brasil,Carlos
1111,2023-06-18,60,Cadeira,Sim,Móveis,3,330.0,990.0,Barcelona,Espanha,María
1127,2023-12-29,30,Notebook,Não,Computadores,7,4270.0,29890.0,Valencia,Espanha,Carlos
821,2023-07-24,50,Mesa,Sim,Móveis,8,504.0,4032.0,Coimbra,Portugal,André
546,2023-09-23,11,Teclado,Não,Periféricos,4,174.0,696.0,Madrid,Espanha,Carlos
1568,2023-09-27,35,Computador,Não,Computadores,1,2668.0,2668.0,São Paulo,Brasil,Ana
1657,2023-12-21,95,Memória,Sim,Armazenamento,9,390.4,3513.6,Belo Horizonte,Brasil,Ana
1350,2023-09-19,10,Mouse,Sim,Periféricos,10,116.0,1160.0,Chicago,Estados Unidos,John
1872,2023-11-24,23,Cabo HDMI,Sim,Periféricos,2,48.0,96.0,Belo Horizonte,Brasil,João
1037,2023-11-08,60,Cadeira,Não,Móveis,9,360.0,3240.0,New York,Estados Unidos,Alice
367,2023-04-01,60,Cadeira,Sim,Móveis,7,318.0,2226.0,Barcelona,Espanha,David
219,2023-05-22,96,Placa de Vídeo,Sim,Periféricos,7,2376.0,16632.0,Belo Horizonte,Brasil,João
1128,2023-05-18,50,Mesa,Sim,Móveis,6,486.0,2916.0,Valencia,Espanha,Carlos
1371,2023-05-06,23,Cabo HDMI,Não,Periféricos,1,43.2,43.2,Chicago,Estados Unidos,Alice
1370,2023-11-28,30,Notebook,Sim,Computadores,7,4200.0,29400.0,Valencia,Espanha,María
1770,2023-08-11,23,Cabo HDMI,Sim,Periféricos,6,45.6,273.6,Porto,Portugal,Miguel
334,2023-05-05,96,Placa de Vídeo,Não,Periféricos,2,2376.0,4752.0,São Paulo,Brasil,João
25,2023-07-13,60,Cadeira,Sim,Móveis,7,336.0,2352.0,New York,Estados Unidos,Bob
773,2023-07-06,80,Licença Office 365,Sim,Software,1,392.0,392.0,Porto,Portugal,Sofia
215,2023-12-05,90,HD SSD,Sim,Armazenamento,1,732.0,732.0,Barcelona,Espanha,María
1678,2023-03-25,35,Computador,Não,Computadores,6,2392.0,14352.0,Chicago,Estados Unidos,Alice
1630,2024-03-16,11,Teclado,Não,Periféricos,5,156.0,780.0,Coimbra,Portugal,André
1827,2024-03-01,10,Mouse,Não,Periféricos,6,104.0,624.0,Rio de Janeiro,Brasil,Ana
852,2023-03-27,90,HD SSD,Sim,Armazenamento,10,624.0,6240.0,Lisboa,Portugal,Sofia
1691,2024-02-09,96,Placa de Vídeo,Não,Periféricos,5,2244.0,11220.0,Madrid,Espanha,Carlos
348,2023-08-03,35,Computador,Não,Computadores,2,2622.0,5244.0,Valencia,Espanha,Carlos
1657,2023-12-21,95,Memória,Sim,Armazenamento,9,390.4,3513.6,Belo Horizonte,Brasil,Ana
821,2023-07-24,50,Mesa,Sim,Móveis,8,504.0,4032.0,Coimbra,Portugal,André
428,2023-07-18,60,Cadeira,Sim,Móveis,1,336.0,336.0,New York,Estados Unidos,Alice
1899,2024-02-18,90,HD SSD,Sim,Armazenamento,7,612.0,4284.0,São Paulo,Brasil,João
431,2024-01-14,30,Notebook,Sim,Computadores,9,3500.0,31500.0,Lisboa,Portugal,Miguel
1954,2023-12-07,96,Placa de Vídeo,Não,Periféricos,7,2684.0,18788.0,Belo Horizonte,Brasil,Ana
1229,2023-07-11,30,Notebook,Não,Computadores,4,3920.0,15680.0,Rio de Janeiro,Brasil,Carlos
1647,2023-06-18,23,Cabo HDMI,Não,Periféricos,3,44.0,132.0,Rio de Janeiro,Brasil,Ana
1120,2023-04-08,30,Notebook,Sim,Computadores,3,3710.0,11130.0,Rio de Janeiro,Brasil,Carlos
374,2024-01-05,70,Licença Windows,Sim,Software,9,900.0,8100.0,Lisboa,Portugal,André
1798,2023-09-09,20,Monitor,Sim,Monitores,4,928.0,3712.0,Coimbra,Portugal,Miguel
726,2023-04-16,11,Teclado,Não,Periféricos,5,159.0,795.0,Chicago,Estados Unidos,John
11,2024-03-12,50,Mesa,Não,Móveis,7,468.0,3276.0,New York,Estados Unidos,John
291,2024-02-28,35,Computador,Sim,Computadores,10,2346.0,23460.0,Porto,Portugal,Sofia
